cid,classification_system,category,subcategory,raw_path,source_tag,fetched_at
102144506,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102144586,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102333975,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102336590,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102336592,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
102601439,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
112500533,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
112693018,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
117194718,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
117645167,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
117650397,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118536027,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118536028,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796421,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796435,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796466,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796498,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796499,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796522,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796524,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796527,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118796566,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
118984355,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119025888,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119025985,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119026010,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119026135,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119057580,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058030,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058037,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058045,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058048,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058049,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058050,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
119058051,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121230674,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121262705,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121489975,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
121491808,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122129922,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122202866,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122213804,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122213805,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122213879,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122227528,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
122403262,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
123133727,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124201807,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124389619,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124518671,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124518895,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124519316,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
124519691,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181230,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181239,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181260,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181281,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181303,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181307,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181394,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181419,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181443,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125181449,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125369761,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
125502037,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
127053505,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
127263322,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129076809,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129318251,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129318259,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129318262,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129392412,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129406620,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129522083,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129522103,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129532609,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129597846,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129597874,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129844498,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
129846174,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
130431397,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
131850106,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
131879845,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132278123,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132520294,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132988636,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132988812,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989234,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989236,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989250,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989281,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989289,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989300,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989542,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989547,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
132989549,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
134767951,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
134822104,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135391539,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135398513,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135398737,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135398742,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135398745,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135401477,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135438121,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135564391,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135566112,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135743701,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
135881485,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137332171,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137699641,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137699643,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137699703,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137699704,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700026,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700059,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700069,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700072,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700153,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700160,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700166,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700180,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700313,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700324,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700379,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700399,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
137700478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
138454436,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
139594363,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
139595622,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
139598237,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
142641556,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
142891637,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
145722628,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
145875086,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
145916021,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154572819,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154728220,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154733428,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
154735174,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155804661,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155817932,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155882955,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155884437,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155884675,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155907598,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155907803,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155907846,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
155928944,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
156346345,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
156588928,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
156588936,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
156588946,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
156589000,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
157010653,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
157010663,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
157010705,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162368405,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162368540,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162705324,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162705326,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
162705327,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163183664,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163192347,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163192824,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163195977,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163195978,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
163203511,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
164946391,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361444,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361452,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361456,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361474,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361534,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361538,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361558,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361568,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361764,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165361915,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165362085,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165362255,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165362275,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165362479,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165365057,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165365256,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165365257,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
165412024,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
166624776,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
166637375,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167713261,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167713284,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167713294,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
167713316,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168310446,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168310594,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168312204,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168312205,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168322574,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168322631,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168323042,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168323149,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168324960,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
168355167,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
169447588,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
169447589,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172871845,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172871854,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172872001,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172873713,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172873724,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172873726,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172873727,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
172874661,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
4033,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
4033,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
5561,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
5561,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
6423,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
6500,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
6500,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
7305,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
7305,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
7871,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
7871,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
10461,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
10461,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
24526,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
24526,US DHS COI,Chemicals of Interest,,hnid:17060383,US DHS Chemicals of Interest,2026-04-24T17:19:33+00:00
33597,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
39793,Chemical Warfare Agents,CWA,,hnid:3092137,Chemical Warfare Agents (ChemIDplus),2026-04-24T17:19:33+00:00
