id,supplier_id,supplier_name,country,city,website,description,chemnet_url,address,email,telephone,fax,fetched_at
1444,27935,CHEMICAL ASSOCIATES (INDIA),India,,www.chemindia.netsvc/serv00927935,,https://www.chemnet.com/IndiaSuppliers/27935/Products-Catalog--1.html,"3, Shiv Chhaya Society, 33, Sir M. V. Road, Andheri (East),",chemassociates@vsnl.net,+91 22 26841814,+91 22 26848222,2026-04-24T17:25:32+00:00
1445,28026,AAKO,Netherlands,,www.aako.nlsvc/serv00928026,,https://www.chemnet.com/NetherlandsSuppliers/28026/Products-Catalog--1.html,,info@aako.nl,+31 (0)33 494 84 94,+31 (0)33 494 80 44,2026-04-24T17:25:32+00:00
1448,28218,Hansa Chemie AG,Germany,,www.hansagroup.desvc/serv00928218,,https://www.chemnet.com/GermanySuppliers/28218/Products-Catalog--1.html,"Wanheimer Str. 408 D-47055 Duisburg, Germany",info@hansachemie.de,+49-203-73 80 40,+49-203-73 804 999,2026-04-24T17:25:32+00:00
1449,28261,Negev Peroxide,Israel,,www.negevp.co.ilsvc/serv00828261,,https://www.chemnet.com/IsraelSuppliers/28261/Products-Catalog--1.html,P.O. Box 10215 Beer-Sheva 84100 Israel,rafil@negevp.co.il,972-8- 6571-444,972-8- 6571-441,2026-04-24T17:25:32+00:00
1450,28318,ZAKLADY AZOTOWE PULAWY SA,Other Regions,,www.zapulawy.plsvc/serv00828318,,https://www.chemnet.com/Other-RegionsSuppliers/28318/Products-Catalog--1.html,24-110 Puławy Al. Tysiąclecia Państwa Polskiego 13,zapulawy@azoty.pulawy.pl,48-81-8863431,48-81-8876011,2026-04-24T17:25:32+00:00
1451,28349,"Universal Chemicals, Inc.",United States,,www.universalchem.comsvc/serv01128349,,https://www.chemnet.com/United-StatesSuppliers/28349/Products-Catalog--1.html,,,973-589-1525,,2026-04-24T17:25:34+00:00
1452,28448,Msds-search,United States,,www.msdssearch.comsvc/serv01128448,,https://www.chemnet.com/United-StatesSuppliers/28448/Products-Catalog--1.html,,,,,2026-04-24T17:25:34+00:00
1453,28458,K.G. International,United States,,www.kgint.comsvc/serv01128458,,https://www.chemnet.com/United-StatesSuppliers/28458/Products-Catalog--1.html,,,305 499 9816,,2026-04-24T17:25:34+00:00
1454,28644,Nishit Chemicals Pvt. Ltd.,India,,www.needsinfo.com/nishitchemsvc/serv00828644,,https://www.chemnet.com/IndiaSuppliers/28644/Products-Catalog--1.html,"220/412, Patel Estate, Tarachand Export Gali, Nr. Shahwadi Talavadi, Shahwadi, Narol, Ahmedabad-382 405,",rik24terry@yahoo.com,"91-79-25716217, 55239234, 55239235,",,2026-04-24T17:25:34+00:00
1455,28699,FMC Industrial Chemicals,United States,,www.fmcchemicals.comsvc/serv01128699,,https://www.chemnet.com/United-StatesSuppliers/28699/Products-Catalog--1.html,,,866-571-6007,,2026-04-24T17:25:34+00:00
1458,28866,Holvoet Chimie SA,Belgium,,www.thomasb2b.com/profile/ENUS/268/291890/359311/holvoet-chimie-sasvc/serv01128866,,https://www.chemnet.com/BelgiumSuppliers/28866/Products-Catalog--1.html,,,32-0-69-881000,32-0-69-881001,2026-04-24T17:25:34+00:00
1459,28889,Hydro Czech Republic sro,Other Regions,,www.thomasb2b.com/profile/ENUS/268/291890/395227/hydro-czech-republic-srosvc/serv01128889,,https://www.chemnet.com/Other-RegionsSuppliers/28889/Products-Catalog--1.html,,,420224810671,420224810647,2026-04-24T17:25:34+00:00
1460,28934,Herkommer & Bangerter GmbH & Co.,Germany,,www.thomasb2b.com/profile/ENUS/268/291890/268574/herkommer-bangerter-gmbh-cosvc/serv01128934,,https://www.chemnet.com/GermanySuppliers/28934/Products-Catalog--1.html,,,49-0-711-90378,49-0-711-90378,2026-04-24T17:25:34+00:00
1463,28982,"IWATA & CO., LTD.",Japan,,www.thomasb2b.com/profile/ENUS/268/291890/50526816/iwata-co-ltdsvc/serv01128982,,https://www.chemnet.com/JapanSuppliers/28982/Products-Catalog--1.html,,,81-52 201 2750,81-52 231 0312,2026-04-24T17:25:36+00:00
1464,28985,Nakajima Kagaku Sangyo Co.,Japan,,www.thomasb2b.com/profile/ENUS/268/291890/50530348/nakajima-kagaku-sangyo-co-ltd-head-officesvc/serv01128985,,https://www.chemnet.com/JapanSuppliers/28985/Products-Catalog--1.html,,,81- 52 561 4595,81-52 565 1839,2026-04-24T17:25:36+00:00
1465,28989,"TANAKA AI CO., LTD.",Japan,,www.thomasb2b.com/profile/ENUS/268/291890/50429460/tanaka-ai-co-ltd-head-officesvc/serv01128989,,https://www.chemnet.com/JapanSuppliers/28989/Products-Catalog--1.html,,,81-942 32 6331,81-942 32 6336,2026-04-24T17:25:36+00:00
1466,29004,Novasol S.A. de C.V.,Mexico,,www.thomasb2b.com/profile/ENUS/268/291890/30129794/novasol-sa-de-cvsvc/serv01129004,,https://www.chemnet.com/MexicoSuppliers/29004/Products-Catalog--1.html,,,52-81-83848905,52-81-83848907,2026-04-24T17:25:36+00:00
1467,29020,Epenhuysen Chemie NV,Netherlands,,www.thomasb2b.com/profile/ENUS/268/291890/7881/epenhuysen-chemie-nvsvc/serv01129020,,https://www.chemnet.com/NetherlandsSuppliers/29020/Products-Catalog--1.html,,,31-0-78-625000,31-0-78-625005,2026-04-24T17:25:36+00:00
1468,29028,Hydro Chemicals Norway,Other Regions,,www.thomasb2b.com/profile/ENUS/268/291890/366635/hydro-chemicals-norwaysvc/serv01129028,,https://www.chemnet.com/Other-RegionsSuppliers/29028/Products-Catalog--1.html,,,4722532400,4722532402,2026-04-24T17:25:36+00:00
1469,29083,OXIS International Inc,United States,,www.oxisresearch.comsvc/serv01129083,,https://www.chemnet.com/United-StatesSuppliers/29083/Products-Catalog--1.html,"323 Vintage Park Dr, Suite B Foster City, CA 94404-1136 USA, Foster, CA",,800-547-3686,503-283-4058,2026-04-24T17:25:36+00:00
1470,29090,JJ-Degussa Chemicals,Other Regions,,www.chemicals.jjsea.comsvc/serv01129090,,https://www.chemnet.com/Other-RegionsSuppliers/29090/Products-Catalog--1.html,,,66-2-714 3969,66-2-714 4224,2026-04-24T17:25:36+00:00
1471,29093,Sovika Chemicals Pvt. Ltd.,India,,www.sovika.comsvc/serv00829093,,https://www.chemnet.com/IndiaSuppliers/29093/Products-Catalog--1.html,"B/2, Parekh Mahal, 80 VN Road,Churchgate, Bombay - 400020.",chemicals@sovika.com,91 22 2048200 / 2048107 / 2833332,91 22 2028198,2026-04-24T17:25:38+00:00
1472,29135,Chintan Enterprise,India,,www.chintan.co.insvc/serv00829135,,https://www.chemnet.com/IndiaSuppliers/29135/Products-Catalog--1.html,"GF-10, Arpan Complex Nizampura Vadodara - 390002",info@chintanenterprise.com,91-0265-2787001 / 002 / 003,91-0265-2787004,2026-04-24T17:25:38+00:00
1473,29224,Chemiplas Australia Pty Ltd,Australia,,www.chemiplas.co.nzsvc/serv00929224,,https://www.chemnet.com/AustraliaSuppliers/29224/Products-Catalog--1.html,,,61-2-97483676,61-2-97483698,2026-04-24T17:25:38+00:00
1476,29293,Deltrex Chemicals,Australia,,www.deltrex.com.ausvc/serv00929293,,https://www.chemnet.com/AustraliaSuppliers/29293/Products-Catalog--1.html,"PO Box 118, Newport, Victoria 3015, AUSTRALIA",,+61 3 9250 1000,+61 3 9250 1007,2026-04-24T17:25:38+00:00
1477,29320,Arkema Canada Inc.,Canada,,svc/serv00929320,,https://www.chemnet.com/CanadaSuppliers/29320/Products-Catalog--1.html,,,905-827-9841,905-827-7913,2026-04-24T17:25:38+00:00
1481,29564,Kingboard Chemical Holdings Ltd.,Other Regions,,www.kingboard.comsvc/serv00929564,,https://www.chemnet.com/Other-RegionsSuppliers/29564/Products-Catalog--1.html,,fanruiqing@kingboard.com,(86-020) 8468 9000 8666,(86-020) 8468 4759,2026-04-24T17:25:40+00:00
1483,29731,"Abaquim, S.A.",Mexico,,www.cosmos.com.mx/u/b3hq.htmsvc/serv01129731,,https://www.chemnet.com/MexicoSuppliers/29731/Products-Catalog--1.html,,,55-5525-8420,55-5525-8420,2026-04-24T17:25:40+00:00
1484,30182,Asian Peroxides Ltd,India,,www.asianperoxideltd.comsvc/serv00930182,,https://www.chemnet.com/IndiaSuppliers/30182/Products-Catalog--1.html,,rps@asianperoxideltd.com,91-44-2522 8618,,2026-04-24T17:25:40+00:00
1485,30241,Galaxy Surfactants Ltd.,India,,www.galaxysurfactants.comsvc/serv00930241,,https://www.chemnet.com/IndiaSuppliers/30241/Products-Catalog--1.html,,galaxy@galaxysurfactants.com,91-22-2761 6666 / 91-22-5613 4444,91-22-2761 5886 / 91-22-2761 5883,2026-04-24T17:25:40+00:00
1490,30710,"Solvadis Nederland b.v.,",Other Regions,,svc/serv01330710,,https://www.chemnet.com/Other-RegionsSuppliers/30710/Products-Catalog--1.html,"P.O. Box 68, NL-1520 AB Wormerveer",info@solvadis.nl,31-756-474500,31-756-218438,2026-04-24T17:25:40+00:00
1491,30866,Connell Bros. Company. Ltd.,United States,,www.connellbrothers.comsvc/serv01130866,,https://www.chemnet.com/United-StatesSuppliers/30866/Products-Catalog--1.html,,,1-415-772-4000,1-415-772-4100,2026-04-24T17:25:42+00:00
1493,30931,Yuan Jen,China,,www.yuanjen.comsvc/serv01330931,,https://www.chemnet.com/ChinaSuppliers/30931/Products-Catalog--1.html,,yjen167@yuanjen.com,886-2-27172222,886-2-271787995,2026-04-24T17:25:42+00:00
1495,31006,Solvay Group,Belgium,,www.solvay.comsvc/serv01131006,,https://www.chemnet.com/BelgiumSuppliers/31006/Products-Catalog--1.html,,,32 2 509 69 37,32 2 509 72 40,2026-04-24T17:25:42+00:00
1496,31011,The Whyte Group Ltd.,United Kingdom,,www.whytechemicals.co.uksvc/serv01131011,,https://www.chemnet.com/United-KingdomSuppliers/31011/Products-Catalog--1.html,,,44-0-208 346 5946,44-0-208 349 4589,2026-04-24T17:25:42+00:00
1497,31024,T.& D. MIDEAST LIMITED,Canada,,www.infodata-me.net/directory/out.asp?url=http://www.dsuper.net/~styan/rice.htmsvc/serv01131024,,https://www.chemnet.com/CanadaSuppliers/31024/Products-Catalog--1.html,,,1-514-845-7172,1-514-845-9374,2026-04-24T17:25:42+00:00
1499,31085,Chance and Hunt,United Kingdom,,svc/serv01131085,,https://www.chemnet.com/United-KingdomSuppliers/31085/Products-Catalog--1.html,,,01928 793000,01928 714351,2026-04-24T17:25:42+00:00
1500,31303,Interline Technologies,Pakistan,,www.interlinetechnologies.comsvc/serv01231303,,https://www.chemnet.com/PakistanSuppliers/31303/Products-Catalog--1.html,,info@interlinetechnologies.com,+92 21 4811871-2,+92 21 4811870,2026-04-24T17:25:42+00:00
1504,15685,"Shanghai Orient-Salt Chemical Co., Ltd.(Shanghai Dragon Sky Chemical Product Co.,Ltd.)",China,,www.orisalt.comhg/sh15685,,https://www.chemnet.com/ChinaSuppliers/15685/Products-Catalog--1.html,"507 Suncome-Cimic tower, NO.1090 century avenue Pu Dong New Area, ShangHai",orisalt@public8.sta.net.cn,0086-21-50810808,0086-21-50818686,2026-04-24T17:25:50+00:00
1505,22527,"STAR CHEMICALS AND CATALYSTS CO,.LTD.",China,,www.star-chemicals.comhg/hz22527,,https://www.chemnet.com/ChinaSuppliers/22527/Products-Catalog--1.html,"No. 810 Qinggong Building, No. 8 Wensan Road, Hangzhou, China",info@star-chemicals.com,+86-571-88086639,+86-571-88085659,2026-04-24T17:25:50+00:00
1507,37972,"Zhengzhou Yibang Industry & Commerce Co.,Ltd.",China,,www.yibangchem.comAhg/sd37972,,https://www.chemnet.com/ChinaSuppliers/37972/Products-Catalog--1.html,"No.8 Xinglong Street, Erqi District, Zhengzhou, Henan, China",sales@yibangchem.com,+86-371-66777261;66760611,+86-371-66031338,2026-04-24T17:25:50+00:00
1508,52664,"Shanghai Shangyi Chemical Technology Co., Ltd",China,,hg/sh52664,,https://www.chemnet.com/ChinaSuppliers/52664/Products-Catalog--1.html,"Room C, 10F, No.285, Jianguo Road(West), Shanghai, China",info@shangyichem.com,+86-21-56207799,+86-21-33686276,2026-04-24T17:25:50+00:00
1510,3642,Oxiteno,Brazil,,hg/cus3642,,https://www.chemnet.com/BrazilSuppliers/3642/Products-Catalog--1.html,,gecex@oxiteno.com.br.,+55-11 3177-6043,+55-11 3285-0327 / 0347,2026-04-24T17:25:50+00:00
1515,5979,Samsung Corporation,South Korea,,hg/cus5979,,https://www.chemnet.com/South-KoreaSuppliers/5979/Products-Catalog--1.html,"Bundang P.O.Box 32, Gyeonggi-do, Korea",andyyun@samsung.com,+82-2-21452114,+82-2-31452114,2026-04-24T17:25:52+00:00
1523,7980,Phancorp Inc.,Canada,,hg/cus7980,,https://www.chemnet.com/CanadaSuppliers/7980/Products-Catalog--1.html,"7751 Alfred St. Port Franks, Ontario, N0M 2L0 Canada",customerservice@phancorp.com,+1-519-2433988,+1-519-2433985,2026-04-24T17:25:54+00:00
1537,21526,Chemfax Products Ltd.,Canada,,www.chemfaxproducts.comhg/cus21526,,https://www.chemnet.com/CanadaSuppliers/21526/Products-Catalog--1.html,"11444 - 42 Street SECalgary, Alberta T2C 5C4",info@chemfax.com,+1-(403)287-2055,+1-(403)287-6545,2026-04-24T17:25:56+00:00
1538,23551,AMERICHEM SALES CORPORATION,United States,,www.americhemsales.comhg/cus23551,,https://www.chemnet.com/United-StatesSuppliers/23551/Products-Catalog--1.html,"340 North Street P.O. Box 235 Mason, MI. 48854",battlek@americhemsales.com,+1-(517)676-9363,+1-(517)676-6635,2026-04-24T17:25:56+00:00
1549,31388,Petronet Int'l Corp.,South Africa,,Ahg/cus31388,,https://www.chemnet.com/South-AfricaSuppliers/31388/Products-Catalog--1.html,202 Smith Street Durban 4001,,+27 31 361 1456,+27 31 361 1341,2026-04-24T17:25:58+00:00
1550,33477,"Belco Resources, Inc.",United States,,hg/cus33477,,https://www.chemnet.com/United-StatesSuppliers/33477/Products-Catalog--1.html,"P.O. Box 8164 Rocky Mount, NC 27804 USA",Sales@BelcoResources.com,(252) 442-0700,(252) 442-0787,2026-04-24T17:25:58+00:00
1551,44879,Med Pharma Co.,United States,,hg/cus44879,,https://www.chemnet.com/United-StatesSuppliers/44879/Products-Catalog--1.html,8253 Harcout Rd Indianapolis,admin@medilexicon.com,13123074376,3105317089,2026-04-24T17:25:58+00:00
1553,45388,M-Chemicals,China,,hg/cus45388,,https://www.chemnet.com/ChinaSuppliers/45388/Products-Catalog--1.html,"South Korea, South Korea, South Korea",jhlee@m-chemicals.com,8223379662,023370881,2026-04-24T17:26:00+00:00
1554,46134,Perfect Chemical,India,,hg/cus46134,,https://www.chemnet.com/IndiaSuppliers/46134/Products-Catalog--1.html,Mumbai india,virang@vsnl.net,912222406427,912222407623,2026-04-24T17:26:00+00:00
1556,47041,"Rocky Mountain Reagents, Inc",United States,,www.rmreagents.comhg/cus47041,,https://www.chemnet.com/United-StatesSuppliers/47041/Products-Catalog--1.html,"4621 Technology Drive Golden, CO 80403,",info@rmreagents.com,8777620802,,2026-04-24T17:26:00+00:00
1557,48096,Startex Chemical,United States,,www.startexchemical.comhg/cus48096,,https://www.chemnet.com/United-StatesSuppliers/48096/Products-Catalog--1.html,"Conroe, TX 77305 United States",sales@startexchemical.com,8002923336,9362280115,2026-04-24T17:26:00+00:00
1558,48192,Shiv Shakti Trading Corporation,India,,www.shivshaktiindia.comhg/cus48192,,https://www.chemnet.com/IndiaSuppliers/48192/Products-Catalog--1.html,"103-A, WINDSOR PLAZA, R.C. DUTT ROAD, ALKAPURI, Vadodara - 390007, Gujarat, India",inquiry@shivshaktiindia.com,912652353135/6547120/6533859,912652353135,2026-04-24T17:26:00+00:00
1559,48208,"Shivam Industries, Mumbai",India,,www.shivaminds.comhg/cus48208,,https://www.chemnet.com/IndiaSuppliers/48208/Products-Catalog--1.html,"Maharashtra - 401 105, India",chandan@shivaminds.com,912228152328/28152309/26843886,,2026-04-24T17:26:00+00:00
1560,48742,Tecno Sintesi D.B.M. S.R.L.,Italy,,hg/cus48742,,https://www.chemnet.com/ItalySuppliers/48742/Products-Catalog--1.html,"Via Don Luigi Palazzolo, 16 - 24122 Bergamo Italy",info@tecnosintesidbm.it,390358031578,390358031579,2026-04-24T17:26:00+00:00
1561,48906,Trithin Products,United Kingdom,,www.trithin.comhg/cus48906,,https://www.chemnet.com/United-KingdomSuppliers/48906/Products-Catalog--1.html,Charrington’s House North The Causeway Bishop’s Stortford Hertfordshire CM23 2ER United Kingdom,,4401279651981,4401279757907,2026-04-24T17:26:00+00:00
1562,48912,T.A. Corporation,India,,hg/cus48912,,https://www.chemnet.com/IndiaSuppliers/48912/Products-Catalog--1.html,"8, Dewan Niketan, Ground Floor, Chembur Naka, Chembur, Mumbai - 400 071, INDIA, ,",response@chemicalsandinstruments.com,9102225223613,9102225223613,2026-04-24T17:26:00+00:00
1563,48991,The Plaza Group,United States,,www.theplazagrp.comhg/cus48991,,https://www.chemnet.com/United-StatesSuppliers/48991/Products-Catalog--1.html,"10375 Richmond Avenue Suite 1620 Houston, Texas 77042-4143",,7132660707,8008763738,2026-04-24T17:26:02+00:00
1565,5150,"Kardol Quality Products, Inc.",United States,,www.kardol.comsvc/serv0085150,,https://www.chemnet.com/United-StatesSuppliers/5150/Products-Catalog--1.html,"265 S. West Street Lebanon, Ohio 45036",mark@kardol.com,513-933-8206,513-932-6900,2026-04-24T17:26:02+00:00
1569,5881,Exxon Mobil Corporation,Australia,,www.exxon.comsvc/serv0065881,,https://www.chemnet.com/AustraliaSuppliers/5881/Products-Catalog--1.html,"ExxonMobil Aviation 3225 Gallows Road Fairfax, VA 22037 USA",,703 846 3184,703 846 2002,2026-04-24T17:26:02+00:00
1571,7824,"Sedco Chemical, Inc.",United States,,www.sedcochem.comsvc/serv0067824,,https://www.chemnet.com/United-StatesSuppliers/7824/Products-Catalog--1.html,"50 Old Kings Hwy., N., Ste.101 Darien, CT 06820",info@sedcochem.com,203)655-0063,203)662-0808,2026-04-24T17:26:02+00:00
1584,11917,"Sumitomo Chemical Co., Ltd",Japan,,www.sumitomo-chem.co.jpsvc/serv05111917,,https://www.chemnet.com/JapanSuppliers/11917/Products-Catalog--1.html,"Tokyo Sumitomo Twin Building (East), 27-1, Shinkawa 2-chome, Chuo-ku, Tokyo 104-8260, Japan",,3-5543-5152,3-5543-5901,2026-04-24T17:26:06+00:00
1589,12593,"Kin-Tek Laboratories, Inc.",United States,,www.kin-tek.comsvc/serv03812593,,https://www.chemnet.com/United-StatesSuppliers/12593/Products-Catalog--1.html,"Kin-Tek Laboratories, Inc。504 Laurel LaMarque, TX 77568",sales@kin-tek.com,+ 409-938-3627,409-938-3710,2026-04-24T17:26:06+00:00
1591,12888,Maruzen Petrochemical Co. Ltd.,Japan,,www.chemiway.co.jpsvc/serv05612888,,https://www.chemnet.com/JapanSuppliers/12888/Products-Catalog--1.html,"2-25-10,Hatchobori,Chuo-ku Tokyo",mpckoho@chemiway.co.jp,03-3552-9361,03-5566-8391,2026-04-24T17:26:06+00:00
1599,19012,TASC CHEMICAL INDUSTRIES PVT.LTD.,India,,www.tascchemical.comsvc/serv00519012,,https://www.chemnet.com/IndiaSuppliers/19012/Products-Catalog--1.html,"C-502, Kailash Esplanande, LBS Marg, Ghatkopar (W), Mumbai",response@tascchemical.com,+91-22-25008861 / 25008862 / 25008863,+91-22-25002155,2026-04-24T17:26:08+00:00
1600,19224,Parks Corporation,United States,,www.parkscorp.comsvc/serv00419224,,https://www.chemnet.com/United-StatesSuppliers/19224/Products-Catalog--1.html,"One West Street Fall River, MA 02720",contact@newparks.com,1-800-225-8543,,2026-04-24T17:26:08+00:00
1604,20002,Albion Distillation Services,United Kingdom,,www.albiondistillation.co.uksvc/serv00220002,,https://www.chemnet.com/United-KingdomSuppliers/20002/Products-Catalog--1.html,,Sales@Albiondistillation.Co.UK,+44 (0)151 427 4305,+44 (0)151 494 1981,2026-04-24T17:26:10+00:00
1607,20498,"NARCEL, INC.",United States,,www.narcel.comsvc/serv00220498,,https://www.chemnet.com/United-StatesSuppliers/20498/Products-Catalog--1.html,,Narchem@aol.com,954-430-0383,954-430-7459,2026-04-24T17:26:10+00:00
1609,20646,Fortrec Chemcials and Petroleum Pte Ltd,Other Regions,,www.fortrec.comsvc/serv02720646,,https://www.chemnet.com/Other-RegionsSuppliers/20646/Products-Catalog--1.html,"391 Orchard Road, #23-01 Ngee Ann City Tower A,Singapore 238873",admin@fortrec.com,( 65 ) 67342829,( 65 ) 67342306,2026-04-24T17:26:10+00:00
1617,21837,Gainland Chemical Co. Ltd,United Kingdom,,www.gccdiagnostics.comsvc/serv00221837,,https://www.chemnet.com/United-KingdomSuppliers/21837/Products-Catalog--1.html,,lynne@gccdiagnostics.com,0044 1244 536326,0044 1244 531254,2026-04-24T17:26:12+00:00
1623,22606,"samwoo chemical Co.,Ltd",South Korea,,samwoochemical.comsvc/serv02722606,,https://www.chemnet.com/South-KoreaSuppliers/22606/Products-Catalog--1.html,,,82-2-757-7144,82-2-755-1083,2026-04-24T17:26:14+00:00
1630,23866,Eastern Chemical Corporation,Other Regions,,www.easternchemcorp.comsvc/serv02123866,,https://www.chemnet.com/Other-RegionsSuppliers/23866/Products-Catalog--1.html,"99, Bhandari Street, 1st Floor, Chakla, Mumbai",response@easternchemcorp.com,23445324 / 28058697 / 56312156,022 - 56343966,2026-04-24T17:26:14+00:00
1634,24887,E.E. Zimmerman Company,United States,,www.eezimmermanco.comsvc/serv00724887,,https://www.chemnet.com/United-StatesSuppliers/24887/Products-Catalog--1.html,"PO BOX 111254 ,Pittsburgh, PA 15238",kurtcooper@eezimmermanco.com,412-963-0949,412-963-0229,2026-04-24T17:26:16+00:00
1635,24920,"Apex ChemTech, LLC",United States,,www.apexchemtech.comsvc/serv00724920,,https://www.chemnet.com/United-StatesSuppliers/24920/Products-Catalog--1.html,"One Reservoir Circle,Suite 100,Baltimore, MD 21208",info@apexchemtech.com,410-486-5177,410-486-0895,2026-04-24T17:26:16+00:00
1637,25356,Exxon Chemical Mediterranea SpA,Italy,,svc/serv00825356,,https://www.chemnet.com/ItalySuppliers/25356/Products-Catalog--1.html,"Via Paleocapa 7, Milan",,39-2-8803131,39-2-8803231,2026-04-24T17:26:16+00:00
1639,25637,Mobil Oil New Zealand Ltd.,New Zealand,,www.mobil.co.nzsvc/serv00825637,,https://www.chemnet.com/New-ZealandSuppliers/25637/Products-Catalog--1.html,"Mobil on the Park, 157 Lambton Quay, PO Box 2497, Wellington",nzcustomer@exxonmobil.com,64-4-4984000,,2026-04-24T17:26:16+00:00
1640,25715,Quimica Delta S.A. de C.V.,Mexico,,svc/serv00825715,,https://www.chemnet.com/MexicoSuppliers/25715/Products-Catalog--1.html,"Carr. Teoloyucan Huehuetoca No. 259, Barrio Santa Maria Caliacac, Edo. de Mex.",,52-591-2462100,52-591-2462121,2026-04-24T17:26:16+00:00
1642,25866,JS Chem,South Korea,,svc/serv01025866,,https://www.chemnet.com/South-KoreaSuppliers/25866/Products-Catalog--1.html,"Rm401, OHSUNG B/D, 2-28, Yangjae-dong, Seocho-gu Seoul Seoul 137-886 Korea",qhdgns@hanmail.net,82 - 2 - 5720192,82 - 2 - 34623928,2026-04-24T17:26:16+00:00
1643,26027,Sasol Germany GmbH,Germany,,www.sasol.comsvc/serv00826027,,https://www.chemnet.com/GermanySuppliers/26027/Products-Catalog--1.html,Fritz-Staiger-Stra遝 15,,040-6375-0,040-6375-3496,2026-04-24T17:26:18+00:00
1644,26244,Ellis & Everard Chemitrade,United Kingdom,,svc/serv00826244,,https://www.chemnet.com/United-KingdomSuppliers/26244/Products-Catalog--1.html,"Martens Road, Northbank Industrial Park, Cadishead, Nr Manchester",,44-161-775 2774,44-161-775 2009,2026-04-24T17:26:18+00:00
1646,26249,Petrochem Carless Limited,United Kingdom,,www.petrochemcarless.comsvc/serv00826249,,https://www.chemnet.com/United-KingdomSuppliers/26249/Products-Catalog--1.html,"Cedar Court, Guildford Road, Leatherhead, Surrey",,44-1372-360000,44-1372-380400,2026-04-24T17:26:18+00:00
1649,26471,Andes Chemical corporation,United States,,www.andeschem.comsvc/serv01026471,,https://www.chemnet.com/United-StatesSuppliers/26471/Products-Catalog--1.html,"10850 NW 30th St. Miami, FL 33172",,(305) 591-5601,(305) 591-5607,2026-04-24T17:26:18+00:00
1653,26668,"STARTEX CHEMICAL, INC.",United States,,www.startexchemical.comsvc/serv01026668,,https://www.chemnet.com/United-StatesSuppliers/26668/Products-Catalog--1.html,"P.O. Box 3087 Conroe, Texas 77305",info@startexchemical.com,936-228-0550,936-228-0115,2026-04-24T17:26:20+00:00
1654,26705,"Tarr, Inc.",Australia,,www.tarrllc.comsvc/serv01026705,,https://www.chemnet.com/AustraliaSuppliers/26705/Products-Catalog--1.html,,starr@tarrllc.com,(800) 422-5069,(503) 288-0421,2026-04-24T17:26:20+00:00
1655,26793,JISAN Chemical Co. Ltd.,South Korea,,www.jisanchem.comsvc/serv01026793,,https://www.chemnet.com/South-KoreaSuppliers/26793/Products-Catalog--1.html,"South Korea, Seoul",sylee@jisanchem.com,82-02-2678-8257,82-02-6747-8257,2026-04-24T17:26:20+00:00
1661,27157,"CHEMICAL SOLVENTS, INC.",United States,,www.chemicalsolvents.comsvc/serv00927157,,https://www.chemnet.com/United-StatesSuppliers/27157/Products-Catalog--1.html,"3751 Jennings Road Cleveland, Ohio 44109",tshimensky@chemicalsolvents.com,800-362-0693,216-741-4080,2026-04-24T17:26:20+00:00
1664,27236,Gold Shield Distributors,United States,,www.goldsd.comsvc/serv00927236,,https://www.chemnet.com/United-StatesSuppliers/27236/Products-Catalog--1.html,3111 DEPOT ROAD HAYWARD CA 94545,learn@teachu.com,(510) 782-2040,(510) 783-4199,2026-04-24T17:26:22+00:00
1667,27297,"Ohio Chemical Services, Inc.",United States,,www.ohiochemical.comsvc/serv00927297,,https://www.chemnet.com/United-StatesSuppliers/27297/Products-Catalog--1.html,"1066 Kinnear Road, Columbus OH 43212",info@ohiochemical.com,1-888-876-2498,(614) 486-5580,2026-04-24T17:26:22+00:00
1671,27533,E. E. Zimmerman Company,United States,,www.eezimmermanco.comsvc/serv00927533,,https://www.chemnet.com/United-StatesSuppliers/27533/Products-Catalog--1.html,"PO BOX 111254 Pittsburgh, PA 15238",kurtcooper@eezimmermanco.com,412-963-0949,412-963-0229,2026-04-24T17:26:22+00:00
1673,27698,"Par Services, Inc.",India,,svc/serv00927698,,https://www.chemnet.com/IndiaSuppliers/27698/Products-Catalog--1.html,"6325 Constitution Drive Fort Wayne, IN 46804",info@ParServ.com,260-436-1122,260-436-2215,2026-04-24T17:26:24+00:00
1677,28098,"Tjk Chemical Co., Ltd.",Other Regions,,www.tjkchemical.comsvc/serv00928098,,https://www.chemnet.com/Other-RegionsSuppliers/28098/Products-Catalog--1.html,"9/8 Sukhumvit 63 Rd.(Ekamai), North Klongton Wattana, Bangkok, 10110, Thailand",info@tjkchemical.com,+662-3925803,+662-7141669,2026-04-24T17:26:24+00:00
1679,28407,C.K.Chemicals,United Kingdom,,www.ckchemicals.comsvc/serv01128407,,https://www.chemnet.com/United-KingdomSuppliers/28407/Products-Catalog--1.html,,,01473 822836,01473 824044,2026-04-24T17:26:24+00:00
1680,28541,HAZEL MERCANTILE LTD.,India,,www.hmlindia.comsvc/serv00828541,,https://www.chemnet.com/IndiaSuppliers/28541/Products-Catalog--1.html,"701 / 712 A, Embassy Centre, Nariman Point, Mumbai-400 021, Maharashtra, India",corp@hmlindia.com,022-22824444,022-22824440,2026-04-24T17:26:24+00:00
