id,query_chemical,query_cas,product_name,product_cas,supplier_id,supplier_name,supplier_country,purity,grade,min_order,price,product_url,fetched_at
8121,BENZALKONIUM CHLOR...,,PVP K-30,,32788,"Jiangxi Biochem Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/32788/PVP-K-30--1015112.html,2026-04-24T17:29:09+00:00
8122,BENZALKONIUM CHLOR...,,Isoflurane,,32788,"Jiangxi Biochem Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/32788/Isoflurane--1015113.html,2026-04-24T17:29:09+00:00
8123,BENZALKONIUM CHLOR...,,3-Nitrophenol,,32788,"Jiangxi Biochem Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/32788/3-Nitrophenol--1117673.html,2026-04-24T17:29:09+00:00
8124,BENZALKONIUM CHLOR...,,p-Chlorophenol,,32788,"Jiangxi Biochem Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/32788/p-Chlorophenol--1117674.html,2026-04-24T17:29:09+00:00
8125,BENZALKONIUM CHLOR...,,Nikethamide,,32788,"Jiangxi Biochem Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/32788/Nikethamide--1486795.html,2026-04-24T17:29:09+00:00
8126,BENZALKONIUM CHLOR...,,Benzalkonium Chloride,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Benzalkonium-Chloride--2462999.html,2026-04-24T17:29:09+00:00
8127,BENZALKONIUM CHLOR...,,Cyproterone Acetat...,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Cyproterone-Acetate--2423366.html,2026-04-24T17:29:09+00:00
8128,BENZALKONIUM CHLOR...,,Dexamethasone,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Dexamethasone--2423358.html,2026-04-24T17:29:09+00:00
8129,BENZALKONIUM CHLOR...,,Exemestane,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Exemestane--2423357.html,2026-04-24T17:29:09+00:00
8130,BENZALKONIUM CHLOR...,,Fulvestrant,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Fulvestrant--2423356.html,2026-04-24T17:29:09+00:00
8131,BENZALKONIUM CHLOR...,,Hydroxyprogesteron...,,33236,"Hangzhou Shuyuan Pharmaceutical Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33236/Hydroxyprogesterone-Caproate--2423355.html,2026-04-24T17:29:09+00:00
8132,BENZALKONIUM CHLOR...,,Benzalkonium Chloride,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/Benzalkonium-Chloride--1669789.html,2026-04-24T17:29:09+00:00
8133,BENZALKONIUM CHLOR...,,Optical Brightener,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/Optical-Brightener--1150073.html,2026-04-24T17:29:09+00:00
8134,BENZALKONIUM CHLOR...,,Fluorescent Whiten...,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/Fluorescent-Whitening-Agent--1150074.html,2026-04-24T17:29:09+00:00
8135,BENZALKONIUM CHLOR...,,OBA,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/OBA--1150075.html,2026-04-24T17:29:09+00:00
8136,BENZALKONIUM CHLOR...,,FWA,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/FWA--1150076.html,2026-04-24T17:29:09+00:00
8137,BENZALKONIUM CHLOR...,,Optical Brightener...,,34632,JITAT COMPANY LTD.,China,,,,,https://www.chemnet.com/ChinaSuppliers/34632/Optical-Brightener-71--1150077.html,2026-04-24T17:29:09+00:00
8138,BENZALKONIUM CHLOR...,,Benzalkonium chloride,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/Benzalkonium-chloride--2343140.html,2026-04-24T17:29:09+00:00
8139,BENZALKONIUM CHLOR...,,benzalkonium chlor...,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/benzalkonium-chloride---2343171.html,2026-04-24T17:29:09+00:00
8140,BENZALKONIUM CHLOR...,,Alkyl dimethyl ami...,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/Alkyl-dimethyl-amine--2343128.html,2026-04-24T17:29:09+00:00
8141,BENZALKONIUM CHLOR...,,Cetyl trimethyl am...,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/Cetyl-trimethyl-ammonium-Chloride--2342618.html,2026-04-24T17:29:09+00:00
8142,BENZALKONIUM CHLOR...,,Dodecyl dimethyl b...,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/Dodecyl-dimethyl-benzyl-ammonium-chloride--2342627.html,2026-04-24T17:29:09+00:00
8143,BENZALKONIUM CHLOR...,,DMAPA,,35355,"Shandong Fusite Oil Technology Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/35355/DMAPA--2216577.html,2026-04-24T17:29:09+00:00
8144,BENZALKONIUM CHLOR...,,Benzalkonium Chloride,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/Benzalkonium-Chloride--1528669.html,2026-04-24T17:29:09+00:00
8145,BENZALKONIUM CHLOR...,,Amiloride hydrochl...,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/Amiloride-hydrochloride--1448674.html,2026-04-24T17:29:09+00:00
8146,BENZALKONIUM CHLOR...,,2-Chloro-4-methyls...,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/2-Chloro-4-methylsulphonylbenzoic-acid--1448648.html,2026-04-24T17:29:09+00:00
8147,BENZALKONIUM CHLOR...,,Tetramethylammoniu...,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/Tetramethylammonium-hydroxide--1448466.html,2026-04-24T17:29:09+00:00
8148,BENZALKONIUM CHLOR...,,Tetraethylammonium...,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/Tetraethylammonium-hydroxide--1448467.html,2026-04-24T17:29:09+00:00
8149,BENZALKONIUM CHLOR...,,2-Trifluoromethyl-...,,36571,"Hangzhou Sida Organic Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/36571/2-Trifluoromethyl-4-Chloropyridine--1448532.html,2026-04-24T17:29:09+00:00
8150,n-OCTANE,,n Octane,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/n-Octane--1925554.html,2026-04-24T17:29:11+00:00
8151,n-OCTANE,,Zinc stearate,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/Zinc-stearate--458546.html,2026-04-24T17:29:11+00:00
8152,n-OCTANE,,Dibasic lead phtha...,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/Dibasic-lead-phthalate--458547.html,2026-04-24T17:29:11+00:00
8153,n-OCTANE,,Cadmium stearate,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/Cadmium-stearate--458548.html,2026-04-24T17:29:11+00:00
8154,n-OCTANE,,Lithium stearate,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/Lithium-stearate--458552.html,2026-04-24T17:29:11+00:00
8155,n-OCTANE,,Lead stearate,,14792,Wenzhou Chemical Material Factory,China,,,,,https://www.chemnet.com/ChinaSuppliers/14792/Lead-stearate--458554.html,2026-04-24T17:29:11+00:00
8156,n-OCTANE,,n-OCTANE,,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,http://www.chemlongxing.com,2026-04-24T17:29:11+00:00
8157,n-OCTANE,,Xylene,,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,https://www.chemnet.com/ChinaSuppliers/16129/Xylene--2376253.html,2026-04-24T17:29:11+00:00
8158,n-OCTANE,,"1,2-Propanediol",,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,"https://www.chemnet.com/ChinaSuppliers/16129/1,2-Propanediol--2375587.html",2026-04-24T17:29:11+00:00
8159,n-OCTANE,,Dichloromethane,,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,https://www.chemnet.com/ChinaSuppliers/16129/Dichloromethane--2236603.html,2026-04-24T17:29:11+00:00
8160,n-OCTANE,,Triethylamine,,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,https://www.chemnet.com/ChinaSuppliers/16129/Triethylamine--2376257.html,2026-04-24T17:29:11+00:00
8161,n-OCTANE,,Acetic acid,,16129,"Dongying City Longxing Chemical Co., Ltd.",,,,,,https://www.chemnet.com/ChinaSuppliers/16129/Acetic-acid--2375588.html,2026-04-24T17:29:11+00:00
8162,n-OCTANE,,n octane,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/n-octane--2386937.html,2026-04-24T17:29:11+00:00
8163,n-OCTANE,,Optical Brightenin...,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/Optical-Brightening-Agent--1434262.html,2026-04-24T17:29:11+00:00
8164,n-OCTANE,,Solvent Red 8,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/Solvent-Red-8--1442308.html,2026-04-24T17:29:11+00:00
8165,n-OCTANE,,Bimatoprost,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/Bimatoprost--1635482.html,2026-04-24T17:29:11+00:00
8166,n-OCTANE,,EDTA,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/EDTA--1635791.html,2026-04-24T17:29:11+00:00
8167,n-OCTANE,,Cyclosporine,,25209,AFINE CHEMICALS LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/25209/Cyclosporine--1416749.html,2026-04-24T17:29:11+00:00
8168,n-OCTANE,,N Octane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Octane--2378995.html,2026-04-24T17:29:11+00:00
8169,n-OCTANE,,N-Pentane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Pentane--2378992.html,2026-04-24T17:29:11+00:00
8170,n-OCTANE,,N-Hexane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Hexane--2378993.html,2026-04-24T17:29:11+00:00
8171,n-OCTANE,,N-Heptane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Heptane--2378994.html,2026-04-24T17:29:11+00:00
8172,n-OCTANE,,N-Octane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Octane--2378995.html,2026-04-24T17:29:11+00:00
8173,n-OCTANE,,N-Nonane,,38247,BEYOND INDUSTRIES (CHINA) LIMITED,China,,,,,https://www.chemnet.com/ChinaSuppliers/38247/N-Nonane--2378996.html,2026-04-24T17:29:11+00:00
8174,n-OCTANE,,n octane,,6423,Chevron Phillips Chemical,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6423/n-octane--1285945.html,2026-04-24T17:29:11+00:00
8175,n-OCTANE,,1-Butene (C4H8),,6423,Chevron Phillips Chemical,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6423/1-Butene-(C4H8)--1285479.html,2026-04-24T17:29:11+00:00
8176,n-OCTANE,,"1-butene, pure gra...",,6423,Chevron Phillips Chemical,United States,,,,,"https://www.chemnet.com/United-StatesSuppliers/6423/1-butene,-pure-grade--1285480.html",2026-04-24T17:29:11+00:00
8177,n-OCTANE,,1-Decene (C10H20),,6423,Chevron Phillips Chemical,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6423/1-Decene-(C10H20)--1285481.html,2026-04-24T17:29:11+00:00
8178,n-OCTANE,,1-Dodecene (C12H24...,,6423,Chevron Phillips Chemical,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6423/1-Dodecene-(C12H24)--1285482.html,2026-04-24T17:29:11+00:00
8179,n-OCTANE,,1-Hexadecene (C16H...,,6423,Chevron Phillips Chemical,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/6423/1-Hexadecene-(C16H32)--1285483.html,2026-04-24T17:29:11+00:00
8180,n-OCTANE,,N Octane,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/N-Octane--1295860.html,2026-04-24T17:29:11+00:00
8181,n-OCTANE,,Calcium Chloride,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/Calcium-Chloride--246889.html,2026-04-24T17:29:11+00:00
8182,n-OCTANE,,Barium Chloride,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/Barium-Chloride--1152597.html,2026-04-24T17:29:11+00:00
8183,n-OCTANE,,Boric Acid,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/Boric-Acid--1152598.html,2026-04-24T17:29:11+00:00
8184,n-OCTANE,,Copper Chloride,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/Copper-Chloride--1152605.html,2026-04-24T17:29:11+00:00
8185,n-OCTANE,,Ascorbic Acid,,7822,"Seidler Chemical Co., Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7822/Ascorbic-Acid--1152621.html,2026-04-24T17:29:11+00:00
8186,n-OCTANE,,n OCTANE,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/n-OCTANE--247175.html,2026-04-24T17:29:11+00:00
8187,n-OCTANE,,"1,3-PROPANEDIOL",,7825,"Scandinavian Formulas, Inc.",United States,,,,,"https://www.chemnet.com/United-StatesSuppliers/7825/1,3-PROPANEDIOL--247160.html",2026-04-24T17:29:11+00:00
8188,n-OCTANE,,BENZALKONIUM CHLOR...,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/BENZALKONIUM-CHLORIDE--247168.html,2026-04-24T17:29:11+00:00
8189,n-OCTANE,,n-OCTANE,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/n-OCTANE--247175.html,2026-04-24T17:29:11+00:00
8190,n-OCTANE,,p-CHLORO-m-CRESOL,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/p-CHLORO-m-CRESOL--247179.html,2026-04-24T17:29:11+00:00
8191,n-OCTANE,,PHENYLACETYL CHLOR...,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/PHENYLACETYL-CHLORIDE--247187.html,2026-04-24T17:29:11+00:00
8192,n-OCTANE,,n Octane,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/n-Octane--1320172.html,2026-04-24T17:29:11+00:00
8193,n-OCTANE,,Hydrogen,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/Hydrogen--981779.html,2026-04-24T17:29:11+00:00
8194,n-OCTANE,,Carbon Monoxide,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/Carbon-Monoxide--981787.html,2026-04-24T17:29:11+00:00
8195,n-OCTANE,,Neon,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/Neon--981788.html,2026-04-24T17:29:11+00:00
8196,n-OCTANE,,Krypton,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/Krypton--981789.html,2026-04-24T17:29:11+00:00
8197,n-OCTANE,,Xenon,,32333,Matheson Tri-Gas Inc.,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/32333/Xenon--981790.html,2026-04-24T17:29:11+00:00
8198,n-OCTANE,,Octane,,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,https://www.chemnet.com/IndiaSuppliers/44757/Octane--1766930.html,2026-04-24T17:29:11+00:00
8199,n-OCTANE,,"Asphalt,oxidized",,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,"https://www.chemnet.com/IndiaSuppliers/44757/Asphalt,oxidized--1766926.html",2026-04-24T17:29:11+00:00
8200,n-OCTANE,,Naphtha,,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,https://www.chemnet.com/IndiaSuppliers/44757/Naphtha--1766927.html,2026-04-24T17:29:11+00:00
8201,n-OCTANE,,DIESEL FUELS,,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,https://www.chemnet.com/IndiaSuppliers/44757/DIESEL-FUELS--1766928.html,2026-04-24T17:29:11+00:00
8202,n-OCTANE,,Kerosene,,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,https://www.chemnet.com/IndiaSuppliers/44757/Kerosene--1766929.html,2026-04-24T17:29:11+00:00
8203,n-OCTANE,,Octane,,44757,Mangalore Refinery and Petrochemicals Ltd,India,,,,,https://www.chemnet.com/IndiaSuppliers/44757/Octane--1766930.html,2026-04-24T17:29:11+00:00
8204,n-OCTANE,,Octane,,4846,Penray,United States,,,,,https://www.chemnet.com/United-StatesSuppliers/4846/Octane--183575.html,2026-04-24T17:29:11+00:00
8205,p-CHLORO-m-CRESOL,,PCMC,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/PCMC--1062190.html,2026-04-24T17:29:13+00:00
8206,p-CHLORO-m-CRESOL,,Titanium dioxides,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/Titanium-dioxides--465355.html,2026-04-24T17:29:13+00:00
8207,p-CHLORO-m-CRESOL,,Titanium dioxide B...,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/Titanium-dioxide-BT-A11--465357.html,2026-04-24T17:29:13+00:00
8208,p-CHLORO-m-CRESOL,,Titanium dioxide B...,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/Titanium-dioxide-BT-A10--465358.html,2026-04-24T17:29:13+00:00
8209,p-CHLORO-m-CRESOL,,Titanium dioxide B...,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/Titanium-dioxide-BT-A12--465359.html,2026-04-24T17:29:13+00:00
8210,p-CHLORO-m-CRESOL,,Titanium dioxide B...,,14899,"Shanghai BioTio Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/14899/Titanium-dioxide-BT-R20--465361.html,2026-04-24T17:29:13+00:00
8211,p-CHLORO-m-CRESOL,,4 Chloro 3 methylphenol,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/4-Chloro-3-methylphenol--2229398.html,2026-04-24T17:29:13+00:00
8212,p-CHLORO-m-CRESOL,,2-(Hydroxymethyl)p...,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/2-(Hydroxymethyl)pyridine--1393007.html,2026-04-24T17:29:13+00:00
8213,p-CHLORO-m-CRESOL,,Picolinic acid,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/Picolinic-acid--2142419.html,2026-04-24T17:29:13+00:00
8214,p-CHLORO-m-CRESOL,,2-Pyridinecarboxal...,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/2-Pyridinecarboxaldehyde--1393008.html,2026-04-24T17:29:13+00:00
8215,p-CHLORO-m-CRESOL,,6-Chloronicotinic ...,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/6-Chloronicotinic-acid--1393026.html,2026-04-24T17:29:13+00:00
8216,p-CHLORO-m-CRESOL,,2-Amino-6-picoline,,15007,"Anhui Xingyu Chemical Co,.Ltd.(Changzhou Jinweida Chemical Co,.Ltd.)",China,,,,,https://www.chemnet.com/ChinaSuppliers/15007/2-Amino-6-picoline--470320.html,2026-04-24T17:29:13+00:00
8217,p-CHLORO-m-CRESOL,,4 Chloro 3 methylphenol,,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,https://www.chemnet.com/ChinaSuppliers/16753/4-Chloro-3-methylphenol--2014136.html,2026-04-24T17:29:13+00:00
8218,p-CHLORO-m-CRESOL,,Semicarbazide Hcl,,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,https://www.chemnet.com/ChinaSuppliers/16753/Semicarbazide-Hcl--1933862.html,2026-04-24T17:29:13+00:00
8219,p-CHLORO-m-CRESOL,,m-Phenylenediamine,,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,https://www.chemnet.com/ChinaSuppliers/16753/m-Phenylenediamine--1933866.html,2026-04-24T17:29:13+00:00
8220,p-CHLORO-m-CRESOL,,"3,4-Diaminotoluene",,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/16753/3,4-Diaminotoluene--1933867.html",2026-04-24T17:29:13+00:00
8221,p-CHLORO-m-CRESOL,,4-Nitro-o-xylene,,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,https://www.chemnet.com/ChinaSuppliers/16753/4-Nitro-o-xylene--1933868.html,2026-04-24T17:29:13+00:00
8222,p-CHLORO-m-CRESOL,,4R-cis)-6-[(Acetyl...,,16753,"ZHEJIANG GRAND-PRO CO., LTD.",China,,,,,"https://www.chemnet.com/ChinaSuppliers/16753/4R-cis)-6-[(Acetyloxy)methyl]-2,2-dimethyl-1,3-dioxane-4-acetic-acid,1,1-dimethylethyl-ester--1933869.html",2026-04-24T17:29:13+00:00
8223,p-CHLORO-m-CRESOL,,4 Chloro 3 methylphenol,,33131,"Shanghai Domen International Co., Ltd",China,,,,,https://www.chemnet.com/ChinaSuppliers/33131/4-Chloro-3-methylphenol--1481049.html,2026-04-24T17:29:13+00:00
8224,p-CHLORO-m-CRESOL,,"1,3-Dimethyl-3,4,5...",,33131,"Shanghai Domen International Co., Ltd",China,,,,,"https://www.chemnet.com/ChinaSuppliers/33131/1,3-Dimethyl-3,4,5,6-Tetrahydro-2(1H)-Pyrimidinone--1072356.html",2026-04-24T17:29:13+00:00
8225,p-CHLORO-m-CRESOL,,UREA,,33131,"Shanghai Domen International Co., Ltd",China,,,,,https://www.chemnet.com/ChinaSuppliers/33131/UREA--1058685.html,2026-04-24T17:29:13+00:00
8226,p-CHLORO-m-CRESOL,,Sulfabenzamide,,33131,"Shanghai Domen International Co., Ltd",China,,,,,https://www.chemnet.com/ChinaSuppliers/33131/Sulfabenzamide--1058734.html,2026-04-24T17:29:13+00:00
8227,p-CHLORO-m-CRESOL,,SUCRALOSE,,33131,"Shanghai Domen International Co., Ltd",China,,,,,https://www.chemnet.com/ChinaSuppliers/33131/SUCRALOSE--1058736.html,2026-04-24T17:29:13+00:00
8228,p-CHLORO-m-CRESOL,,Phthalylsulphat,,33131,"Shanghai Domen International Co., Ltd",China,,,,,https://www.chemnet.com/ChinaSuppliers/33131/Phthalylsulphat--1058740.html,2026-04-24T17:29:13+00:00
8229,p-CHLORO-m-CRESOL,,4 Chloro 3 methylphenol,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/4-Chloro-3-methylphenol--2483013.html,2026-04-24T17:29:13+00:00
8230,p-CHLORO-m-CRESOL,,4-isopropyl-3-meth...,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/4-isopropyl-3-methylphenol--2432678.html,2026-04-24T17:29:13+00:00
8231,p-CHLORO-m-CRESOL,,Thymol methyl ethe...,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/Thymol-methyl-ether--2432679.html,2026-04-24T17:29:13+00:00
8232,p-CHLORO-m-CRESOL,,4-Isopropylcatecho...,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/4-Isopropylcatechol--2432680.html,2026-04-24T17:29:13+00:00
8233,p-CHLORO-m-CRESOL,,Thymol,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/Thymol--2432681.html,2026-04-24T17:29:13+00:00
8234,p-CHLORO-m-CRESOL,,2-methoxy-4-methyl...,,33270,"Jiangxi Yuyang Chemical Co., Ltd.",China,,,,,https://www.chemnet.com/ChinaSuppliers/33270/2-methoxy-4-methyl-1-propan-2-ylbenzene--2432682.html,2026-04-24T17:29:13+00:00
8235,p-CHLORO-m-CRESOL,,p CHLORO m CRESOL,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/p-CHLORO-m-CRESOL--247179.html,2026-04-24T17:29:13+00:00
8236,p-CHLORO-m-CRESOL,,"1,3-PROPANEDIOL",,7825,"Scandinavian Formulas, Inc.",United States,,,,,"https://www.chemnet.com/United-StatesSuppliers/7825/1,3-PROPANEDIOL--247160.html",2026-04-24T17:29:13+00:00
8237,p-CHLORO-m-CRESOL,,BENZALKONIUM CHLOR...,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/BENZALKONIUM-CHLORIDE--247168.html,2026-04-24T17:29:13+00:00
8238,p-CHLORO-m-CRESOL,,n-OCTANE,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/n-OCTANE--247175.html,2026-04-24T17:29:13+00:00
8239,p-CHLORO-m-CRESOL,,p-CHLORO-m-CRESOL,,7825,"Scandinavian Formulas, Inc.",United States,,,,,https://www.chemnet.com/United-StatesSuppliers/7825/p-CHLORO-m-CRESOL--247179.html,2026-04-24T17:29:13+00:00
