id,query_chemical,query_cas,query_url,result_count,html_path,fetched_at
258,ACE K ARTIFICIAL S...,,https://www.chemnet.com/Global/Products/ace-k-artificial-sweetener/Suppliers-0-0.html,1,raw/chemnet_com/_Global_Products_ace-k-artificial-sweetener_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ace-k-artificial-sweetener_Suppliers-0-0.h__4a307bd2e82e.html,2026-04-24T17:27:42+00:00
259,Aluminum Sulfate,,https://www.chemnet.com/Global/Products/aluminum-sulfate/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_aluminum-sulfate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_aluminum-sulfate_Suppliers-0-0.html__970bbeb213b2.html,2026-04-24T17:28:29+00:00
260,Ferric Chloride,,https://www.chemnet.com/Global/Products/ferric-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ferric-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ferric-chloride_Suppliers-0-0.html__17ae38406c35.html,2026-04-24T17:28:31+00:00
261,Hydrogen Peroxide,,https://www.chemnet.com/Global/Products/hydrogen-peroxide/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_hydrogen-peroxide_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_hydrogen-peroxide_Suppliers-0-0.html__243bf4b34f08.html,2026-04-24T17:28:33+00:00
262,Sodium Nitrite,,https://www.chemnet.com/Global/Products/sodium-nitrite/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_sodium-nitrite_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_sodium-nitrite_Suppliers-0-0.html__ab453aee4d76.html,2026-04-24T17:28:35+00:00
263,Soda Ash,,https://www.chemnet.com/Global/Products/soda-ash/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_soda-ash_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_soda-ash_Suppliers-0-0.html__56896bf656f9.html,2026-04-24T17:28:37+00:00
264,2-Acetylpyrazine,,https://www.chemnet.com/Global/Products/2-acetylpyrazine/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_2-acetylpyrazine_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_2-acetylpyrazine_Suppliers-0-0.html__e2ad0a9dbb3f.html,2026-04-24T17:28:39+00:00
265,2-Acetylpyridine,,https://www.chemnet.com/Global/Products/2-acetylpyridine/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_2-acetylpyridine_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_2-acetylpyridine_Suppliers-0-0.html__67536f6a55d3.html,2026-04-24T17:28:41+00:00
266,2-Acetylpyrrole,,https://www.chemnet.com/Global/Products/2-acetylpyrrole/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_2-acetylpyrrole_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_2-acetylpyrrole_Suppliers-0-0.html__626d8d0de19a.html,2026-04-24T17:28:43+00:00
267,2-Acetylthiazole,,https://www.chemnet.com/Global/Products/2-acetylthiazole/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_2-acetylthiazole_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_2-acetylthiazole_Suppliers-0-0.html__44c45e9ecfb3.html,2026-04-24T17:28:45+00:00
268,3-Acetylpyridine,,https://www.chemnet.com/Global/Products/3-acetylpyridine/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_3-acetylpyridine_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_3-acetylpyridine_Suppliers-0-0.html__26bae1a45228.html,2026-04-24T17:28:47+00:00
269,AMMONIUM ACETATE,,https://www.chemnet.com/Global/Products/ammonium-acetate/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ammonium-acetate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ammonium-acetate_Suppliers-0-0.html__fe44fed3dead.html,2026-04-24T17:28:49+00:00
270,AMMONIUM CHLORIDE,,https://www.chemnet.com/Global/Products/ammonium-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ammonium-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ammonium-chloride_Suppliers-0-0.html__b50c90570ea8.html,2026-04-24T17:28:51+00:00
271,AMMONIUM HYDROXIDE,,https://www.chemnet.com/Global/Products/ammonium-hydroxide/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ammonium-hydroxide_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ammonium-hydroxide_Suppliers-0-0.html__4b1bf87fabce.html,2026-04-24T17:28:53+00:00
272,AMMONIUM NITRATE,,https://www.chemnet.com/Global/Products/ammonium-nitrate/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ammonium-nitrate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ammonium-nitrate_Suppliers-0-0.html__0b8b130e758f.html,2026-04-24T17:28:55+00:00
273,Calcium Chloride,,https://www.chemnet.com/Global/Products/calcium-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_calcium-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_calcium-chloride_Suppliers-0-0.html__19f0c5ac24c8.html,2026-04-24T17:28:57+00:00
274,Barium Chloride,,https://www.chemnet.com/Global/Products/barium-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_barium-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_barium-chloride_Suppliers-0-0.html__6441b5ac01e3.html,2026-04-24T17:28:59+00:00
275,Boric Acid,,https://www.chemnet.com/Global/Products/boric-acid/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_boric-acid_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_boric-acid_Suppliers-0-0.html__55c69c470c0f.html,2026-04-24T17:29:01+00:00
276,Copper Chloride,,https://www.chemnet.com/Global/Products/copper-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_copper-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_copper-chloride_Suppliers-0-0.html__e411c275b034.html,2026-04-24T17:29:03+00:00
277,Ascorbic Acid,,https://www.chemnet.com/Global/Products/ascorbic-acid/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_ascorbic-acid_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_ascorbic-acid_Suppliers-0-0.html__dd0a73c54848.html,2026-04-24T17:29:05+00:00
278,"1,3-PROPANEDIOL",,"https://www.chemnet.com/Global/Products/1,3-propanediol/Suppliers-0-0.html",10,raw/chemnet_com/_Global_Products_1_3-propanediol_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_1_3-propanediol_Suppliers-0-0.html__e4fa79871b50.html,2026-04-24T17:29:07+00:00
279,BENZALKONIUM CHLOR...,,https://www.chemnet.com/Global/Products/benzalkonium-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_benzalkonium-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_benzalkonium-chloride_Suppliers-0-0.html__e407df4a5f5b.html,2026-04-24T17:29:09+00:00
280,n-OCTANE,,https://www.chemnet.com/Global/Products/n-octane/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_n-octane_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_n-octane_Suppliers-0-0.html__d97b8da87cf1.html,2026-04-24T17:29:11+00:00
281,p-CHLORO-m-CRESOL,,https://www.chemnet.com/Global/Products/p-chloro-m-cresol/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_p-chloro-m-cresol_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_p-chloro-m-cresol_Suppliers-0-0.html__8f8ceed080ac.html,2026-04-24T17:29:13+00:00
282,PHENYLACETYL CHLOR...,,https://www.chemnet.com/Global/Products/phenylacetyl-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_phenylacetyl-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_phenylacetyl-chloride_Suppliers-0-0.html__c711cb0c3868.html,2026-04-24T17:29:15+00:00
283,Paraxylene,,https://www.chemnet.com/Global/Products/paraxylene/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_paraxylene_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_paraxylene_Suppliers-0-0.html__9c93b51accd0.html,2026-04-24T17:29:17+00:00
284,Naphthalene dicarb...,,https://www.chemnet.com/Global/Products/naphthalene-dicarboxylate/Suppliers-0-0.html,2,raw/chemnet_com/_Global_Products_naphthalene-dicarboxylate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_naphthalene-dicarboxylate_Suppliers-0-0.ht__81f88fe96d13.html,2026-04-24T17:29:19+00:00
285,Metaxylene,,https://www.chemnet.com/Global/Products/metaxylene/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_metaxylene_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_metaxylene_Suppliers-0-0.html__c8c725f088a7.html,2026-04-24T17:29:21+00:00
286,Zirconium silicate,,https://www.chemnet.com/Global/Products/zirconium-silicate/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_zirconium-silicate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_zirconium-silicate_Suppliers-0-0.html__e31da9f248f7.html,2026-04-24T17:29:23+00:00
287,Sodium Carbonate,,https://www.chemnet.com/Global/Products/sodium-carbonate/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_sodium-carbonate_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_sodium-carbonate_Suppliers-0-0.html__3c4411d63adc.html,2026-04-24T17:29:25+00:00
288,Phthalic Anhydride,,https://www.chemnet.com/Global/Products/phthalic-anhydride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_phthalic-anhydride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_phthalic-anhydride_Suppliers-0-0.html__0e4ac540951a.html,2026-04-24T17:29:27+00:00
289,Carbon Black,,https://www.chemnet.com/Global/Products/carbon-black/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_carbon-black_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_carbon-black_Suppliers-0-0.html__096fc1764d6d.html,2026-04-24T17:29:29+00:00
290,Dilute Acetic Acid,,https://www.chemnet.com/Global/Products/dilute-acetic-acid/Suppliers-0-0.html,2,raw/chemnet_com/_Global_Products_dilute-acetic-acid_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_dilute-acetic-acid_Suppliers-0-0.html__7017674fdcac.html,2026-04-24T17:29:31+00:00
291,Acetaldehyde,,https://www.chemnet.com/Global/Products/acetaldehyde/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acetaldehyde_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acetaldehyde_Suppliers-0-0.html__04598a4e0ec5.html,2026-04-24T17:29:33+00:00
292,Glacial Acetic Aci...,,https://www.chemnet.com/Global/Products/glacial-acetic-acid/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_glacial-acetic-acid_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_glacial-acetic-acid_Suppliers-0-0.html__60adc6b5237c.html,2026-04-24T17:29:35+00:00
293,p-Benzoquinone,,https://www.chemnet.com/Global/Products/p-benzoquinone/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_p-benzoquinone_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_p-benzoquinone_Suppliers-0-0.html__fd0a21f5da67.html,2026-04-24T17:29:37+00:00
294,Acetonitrile,,https://www.chemnet.com/Global/Products/acetonitrile/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acetonitrile_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acetonitrile_Suppliers-0-0.html__cfb25e8a9d25.html,2026-04-24T17:29:39+00:00
295,Aluminum Chloride,,https://www.chemnet.com/Global/Products/aluminum-chloride/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_aluminum-chloride_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_aluminum-chloride_Suppliers-0-0.html__4cfc7b6c277c.html,2026-04-24T17:29:41+00:00
296,Acetamide,,https://www.chemnet.com/Global/Products/acetamide/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acetamide_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acetamide_Suppliers-0-0.html__0e62295ba68f.html,2026-04-24T17:29:43+00:00
297,Acetic acid glacia...,,https://www.chemnet.com/Global/Products/acetic-acid-glacial/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acetic-acid-glacial_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acetic-acid-glacial_Suppliers-0-0.html__7902bb22b7da.html,2026-04-24T17:29:45+00:00
298,Acid mixture,,https://www.chemnet.com/Global/Products/acid-mixture/Suppliers-0-0.html,1,raw/chemnet_com/_Global_Products_acid-mixture_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acid-mixture_Suppliers-0-0.html__59e23b9da3e6.html,2026-04-24T17:29:47+00:00
299,Acarbose,,https://www.chemnet.com/Global/Products/acarbose/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acarbose_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acarbose_Suppliers-0-0.html__77ab0ab86834.html,2026-04-24T17:29:49+00:00
300,Acacia,,https://www.chemnet.com/Global/Products/acacia/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_acacia_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_acacia_Suppliers-0-0.html__fbaad8eca0dc.html,2026-04-24T17:29:51+00:00
301,Aceclofenac,,https://www.chemnet.com/Global/Products/aceclofenac/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_aceclofenac_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_aceclofenac_Suppliers-0-0.html__a66101408d16.html,2026-04-24T17:29:53+00:00
302,CYCLOHEXANE,,https://www.chemnet.com/Global/Products/cyclohexane/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_cyclohexane_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_cyclohexane_Suppliers-0-0.html__83fc345a180e.html,2026-04-24T17:29:55+00:00
303,HEPTANE,,https://www.chemnet.com/Global/Products/heptane/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_heptane_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_heptane_Suppliers-0-0.html__e1d3cb1a0d18.html,2026-04-24T17:29:57+00:00
304,HEXANE,,https://www.chemnet.com/Global/Products/hexane/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_hexane_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_hexane_Suppliers-0-0.html__2ffcfb08444d.html,2026-04-24T17:29:59+00:00
305,MINERAL SEAL OIL,,https://www.chemnet.com/Global/Products/mineral-seal-oil/Suppliers-0-0.html,10,raw/chemnet_com/_Global_Products_mineral-seal-oil_Suppliers-0-0.html__https_www.chemnet.com_Global_Products_mineral-seal-oil_Suppliers-0-0.html__30bb2c61a211.html,2026-04-24T17:30:01+00:00
